job_id,company_name,title,description,max_salary,pay_period,location,company_id,views,med_salary,min_salary,formatted_work_type,applies,original_listed_time,remote_allowed,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,normalized_salary,zip_code,fips
1129235875,"TURNER HYDRAULICS, INC",Industrial Sales Representative,"&nbsp;Job descriptionTurner Hydraulics Inc. is seeking a salesperson for the central PA area to promote and sell Hydraulic Repair, Parts, and Services. Visit our facility to learn about the variety of services and products that can make your career successful.JOB DESCRIPTIONWe are seeking a motivated individual to join our company as an outside salesperson, calling on mobile and industrial facilities for component repair services. Interact with maintenance personnel to help solve their problems.Duties and ResponsibilitiesBuild and maintain meaningful business relationshipsInteract daily with customer prospects via email, social media, phone, and in-personLeverage new and existing relationships to win new customers for Turner HydraulicsCollaborate with internal resources to identify new opportunitiesFollow up on sales leads and work closely with Sales/Service departmentRequirements:Live in, or relocate to, Central PAGood time management practices.Experience writing and deploying proposalsFluid power and mechanical experienceProficient with MS Word, Outlook and ExcelStrong attention to detail and ability to work under pressureA Positive “Can-Do” AttitudeA desire to help Teammates and Customers succeed, always helping where neededApplicant must have a valid drivers license and pass a DOT physicalOccasionally lift and/or move up to 50 pounds.Job Type: Full-time
Benefits:401(k)401(k) matchingCell phone reimbursementCompany carDental insuranceHealth insurancePaid time offVision insuranceSchedule:8 hour shiftMonday to FridayEducation:Bachelor's (Required)Experience:sales: 3 years (Preferred)fluid power systems: 3 years (Required)License/Certification:Driver's License (Required)Work Location: In person",,,"Lancaster, PA",53824769.0,3.0,,,Full-time,,1713208033000.0,,https://www.linkedin.com/jobs/view/1129235875/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715800033000.0,,,,1713208033000.0,,0,FULL_TIME,,,,17601,42071
1143359956,,National Sales Manager,"We are seeking a dynamic and experienced Interior Designer to join our team. In this role, you will be responsible for driving sales of our custom products to clients in the high-end residential, multi family, and hospitality industry, including hotels, resorts, restaurants, and other commercial establishments. As an integral member of our sales team, you will leverage your background in interior design to provide expert guidance and solutions to clients, ensuring their unique design requirements are met with our products.
Key Responsibilities:Sales Generation: Develop and execute sales strategies to drive revenue growth and meet sales targets within the hospitality sector. Identify and pursue new business opportunities while nurturing existing client relationships.Product Consultation: Utilize your expertise in interior design to understand client needs and preferences. Collaborate with clients to conceptualize and customize our hospitality products to align with their design vision and brand identity.Relationship Management: Build and maintain strong relationships with interior designers, architects, procurement managers, and other key stakeholders in the hospitality industry. Serve as a trusted advisor to clients, offering personalized recommendations and solutions.Customization and Design Support: Work closely with our design and production teams to facilitate the customization process for clients. Provide input and feedback on product designs, finishes, materials, and specifications to ensure client satisfaction.Project Coordination: Coordinate with internal teams to ensure seamless project execution, from concept development to product delivery. Communicate project requirements, timelines, and milestones to ensure client expectations are met.Sales Presentations: Prepare and deliver compelling sales presentations and product demonstrations to showcase the value proposition of our custom hospitality products. Effectively communicate the unique features, quality, and craftsmanship of our offerings.Pricing and Proposal Development: Prepare accurate and competitive price quotations and proposals for clients. Negotiate pricing and terms to secure profitable sales agreements while meeting client budgetary constraints.Market Research and Analysis: Stay informed about industry trends, competitor products, and market dynamics within the hospitality sector. Conduct market research and analysis to identify new opportunities for product innovation and expansion.Sales Reporting and Forecasting: Maintain detailed records of sales activities, including client interactions, sales pipeline, and revenue forecasts. Provide regular reports and updates to management on sales performance and market insights.Independent Sales Representative Management: Keeping Independent Sales Representatives informed on any new products, changes in the office (personnel or otherwise) and ensuring they are knowledgeable enough to sell our products. Responsible for negotiating independent sales rep commissions and ensuring those rates are captured. Downloading and confirming commission reports are accurate and sending them for accounting and CEO approval.Follow Up: Maintaining communication with procurement and interior designers will be crucial to ensure that the specifications or purchase orders are not lost. It is important to stay engaged throughout the model room phase and beyond, allowing us to make necessary adjustments and prevent any potential loss of the project.
Qualifications:Bachelor’s degree in Interior Design or related field. Additional qualifications in business or sales are a plus.Proven track record of success in sales, preferably within the hospitality industry.Strong understanding of interior design principles, space planning, and FF&E (Furniture, Fixtures, and Equipment) selection.Experience working with custom product solutions and bespoke design projects.Excellent communication, presentation, and interpersonal skills.Ability to collaborate effectively with cross-functional teams and external partners.Results-oriented mindset with a focus on customer satisfaction and business growth.Proficiency in design software (e.g., AutoCAD, SketchUp, Revit) and CRM systems.Willingness to travel up to 1 week a month for client meetings, trade shows, and industry events. Some months there may be a bit more travel.

",85000.0,YEARLY,"Los Angeles, CA",,52.0,,75000.0,Full-time,6.0,1713213668000.0,,https://www.linkedin.com/jobs/view/1143359956/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1728765733000.0,,,,1713213733000.0,,0,FULL_TIME,USD,BASE_SALARY,80000.0,90001,06037
1168783207,,Reps manager,"We are looking for a Rep to manage our Reps in different States and set up new Reps. The description of our products is below. The managed Reps should be set up in our system, instructed on how to offer our products to local dealers, and then followed up on their activity. For the function of the Rep's management, we pay a 4% commission from all sales of other Reps under management. We're the biggest manufacturer of thermally treated wood products in the USA. We offer a full line of thermo-treated wood products for different surfaces, including Decking, Siding, Wall Paneling, Flooring, and Ceilings. Our prices are 25-30% lower than the market's. Our manufacturing facility in Macon, GA, is more than 70,000 SF and offers a fulfillment service, including processing of orders, packing, shipping quotes, delivery all across the USA, and post-sales support. This allows Dealers to sell our products with full drop-ship service for any product and any size of order.
We assign reps with their own websites loaded with all the information and tools to set up their dealers. Dealers use reps' websites to fulfill orders, which come directly to our fulfillment facility. This way, reps feel comfortable and control all their dealers' orders. Once set up, this ordering system works automatically, and we pay reps 8% of each order. We're vendors of 84-Lumber, BFS, Carter, Home Depot, Lowe's, and others. So, Reps can work with their dealers or the ones where we're already a vendor Please send your CV.",,,"Macon, GA",,,,,Part-time,,1713490653000.0,1.0,https://www.linkedin.com/jobs/view/1168783207/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1716082653000.0,,,,1713490653000.0,,0,PART_TIME,,,,31201,13021
1183148438,,"Montessori Lead Guide, Primary","Montessori Primary (Early Childhood, 3-6) Lead Guide for 2024-2025 School YearFounded in 2006, Athena Montessori Academy is a private Montessori preschool in central Austin. We are seeking a Montessori trained, credentialed, and experienced Lead Guide for an established Primary 3-6 classroom to join our team of supportive Lead Primary guides. Ideal candidates have experience in Montessori, love working with young children, enjoy working on a collaborative team, and are open to learning and growing personally and professionally. We are a team that values healthy communication, is not afraid of courageous conversations, and practices giving and receiving feedback with each other. MACTE approved Montessori credential required.
Athena exists to build a healthy and courageous place to grow, play, and actualize an equitable community. We believe we have the opportunity to make the world a better place through the education of the young child, and prioritize diversity, equity, and inclusion in our decision making. We understand that we are preparing children for the world beyond school, and we are looking for teachers who represent different cultures, races, backgrounds, perspectives, identities, styles, and orientations. We are a school that not only aspires to meet the children's academic development, but also their social and emotional development, in our quest to truly follow the child.
Position starts summer of 2024 or August of 2024 (start date can be earlier for training and is flexible, but no later than August 5, 2024).
Pay: $45,000.00 - $77,000.00 per year, annual salary Hourly equivalent: $26.70 to $36.36/hr
Benefits:Health insurance paid 100%Discounts for vision, dental, and life insuranceTen paid personal/vacation/sick days (PTO), in addition to paid holidays and days when school is closedTwo weeks preparation paid prior to new school yearTwo hours of paid office hours dailySchool year schedule, following AISD calendar; summer camp optionalCompetitive SalaryExtensive team of support staff provide breaks and support during transitions, nap, and After SchoolSupportive and experienced administrative and leadership teamsProfessional development and ongoing training paid, including annual conference fees, travel, accommodations, and per diemLow ratiosSchool closures four days per school year for parent conferences; paid time out of the classroom to prepare for conferences
Application process:Review website at www.AthenaMontessoriAcademy.comRead the DEI/ABAR page of the website in its entiretySubmit cover letter, resume, and three professional references—supervisor, colleague, and parent


",77000.0,YEARLY,"Austin, TX",,2.0,,45000.0,Full-time,,1713448607000.0,,https://www.linkedin.com/jobs/view/1183148438/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1729000500000.0,,,,1713448607000.0,,0,FULL_TIME,USD,BASE_SALARY,61000.0,78701,48453
1219205895,,Director of Training,"Job Posting: Service and Training DirectorCompany: Fine Dining Restaurant Group in New YorkPosition: Service and Training DirectorLocation: New York, NY (Multiple Locations)Salary Range: $120,000 - $140,000 per year
About Us:We are a distinguished fine dining restaurant group based in New York, committed to delivering exceptional culinary experiences and impeccable service to our guests. With multiple locations across the city, we take pride in our commitment to excellence, innovation, and providing a memorable dining experience for every patron.
Job Description:We are seeking a dynamic and experienced Service and Training Director to join our team. In this role, you will oversee the service operations and training programs across all our locations. You will be responsible for maintaining our high standards of service excellence, ensuring consistency, and implementing training initiatives to continuously elevate our staff's performance.Responsibilities:Develop and implement service standards and protocols to ensure exceptional guest experiences.Oversee and manage service operations across multiple locations, ensuring consistency and adherence to company policies.Develop and execute comprehensive training programs for front-of-house staff, including servers, hosts, and bartenders.Conduct regular training sessions, workshops, and seminars to enhance staff skills and knowledge.Collaborate with management teams at each location to identify training needs and opportunities for improvement.Monitor and evaluate staff performance, providing feedback and coaching as needed to maintain high standards.Stay updated on industry trends and best practices to continuously improve service delivery and guest satisfaction.Coordinate with HR to ensure compliance with training requirements and certifications.Requirements:Minimum of 5 years of experience in a similar role within the hospitality industry, preferably in fine dining.Strong leadership and managerial skills with the ability to motivate and inspire teams.Exceptional communication and interpersonal skills.Proven track record in developing and implementing successful training programs.In-depth knowledge of service standards, etiquette, and best practices.Ability to multitask and prioritize in a fast-paced environment.Willingness to travel to different locations as needed.Bachelor's degree in Hospitality Management or related field preferred.Benefits:Competitive salary within the range of $120,000 - $140,000 per year.Comprehensive benefits package including health insurance and retirement plans.Opportunities for career advancement within a growing restaurant group.Employee discounts at our fine dining establishments.A collaborative and supportive work environment dedicated to excellence.If you are a passionate leader with a strong background in hospitality and a commitment to delivering exceptional service, we invite you to apply for this exciting opportunity. Please submit your resume and cover letter detailing your relevant experience and why you would be a great fit for our team. We look forward to hearing from you!",140000.0,YEARLY,"New York, NY",,13.0,,120000.0,Full-time,3.0,1712634878000.0,,https://www.linkedin.com/jobs/view/1219205895/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1728186608000.0,,,,1712634878000.0,,0,FULL_TIME,USD,BASE_SALARY,130000.0,10001,36061
1448163866,Genlabs Corp,Office Manager,"Responsibilities: • Oversees and manages all aspects of daily office operations. • Supervises and trains office staff to ensure efficient and effective performance. • Develops and implements office policies and procedures to maintain a productive work environment. • Assists with Administrative tasks such as managing the company’s various business accounts and ensuring annual permits are up to date. • Assist with clerical tasks such as data entry, answering phones, and taking customer phone orders. • In charge of confidential documents and information. • Collaborate with other departments to support cross-training and functionality. • Manage all aspects of Human Resources operations including but not limited to Verification of Employment, maintaining employee records, EEO-1 reporting, 5500 Audits, I-9 maintenance, 2810.5 notices, Terminations and New Hiring. • Managing hourly employee payroll for both locations. • Work with Workers Compensation company on various claims and annual audits. • Manage employee benefits.Qualifications: 
• Proven experience in Office management or a similar role. • 5 or more years Payroll experience, Paychex preferred. • Human Resources experience • Strong knowledge of office procedures and systems, including VOIP phone systems, file management, and administrative procedures. • Excellent supervisory skills and time management skills to handle multiple tasks simultaneously. • Proficient in Microsoft Office 365(Word, Excel, Teams) and other relevant software applications • Strong communication skills both verbally and written, with the ability to interact with effectively with individuals at all levels of the organization. • Detail Oriented with a high level of accuracy in work output. • Ability to adapt to changing priorities and work duties when under pressure.",70000.0,YEARLY,"Chino, CA",4273342.0,3.0,,65000.0,Full-time,,1712437020000.0,,https://www.linkedin.com/jobs/view/1448163866/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1727988062000.0,,,,1712437020000.0,,0,FULL_TIME,USD,BASE_SALARY,67500.0,91708,06071
1573178251,,Social Media Coordinator,"🚀 Exciting Opportunity Alert! (no previous experience required) 
Are you a social media enthusiast looking to turn your passion into profit? Look no further! We're on the hunt for talented individuals to join our team as Social Media Coordinators.
Position: Social Media CoordinatorCompany: bagel bossLocation: Remote (Work from anywhere in the world)Language: EnglishTime Commitment: Just 3+ hours per weekResponsibilities:Curate and upload captivating images to the company's Instagram account.Engage with followers and maintain a vibrant online presence.Collaborate with the marketing team to develop creative content strategies.Requirements:Access to a smartphone, tablet, or computer.Reliable internet connection.No prior experience necessary! We provide full training.Don't miss out on this incredible opportunity to kickstart your career in the dynamic world of social media. Apply now before the deadline at midnight tonight!Salary: Up to $150/day
Application Requirements:CV and passion for social media",,,"New York, United States",,6.0,,,Part-time,,1713551856000.0,1.0,https://www.linkedin.com/jobs/view/1573178251/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1729103917000.0,,,,1713551917000.0,,0,PART_TIME,,,,,
1586552873,A.G.P./Alliance Global Partners,Equity Institutional Sales Position,"Role:Equity Capital Markets Associate for Institutional Sales / Coverage
Duties will include:Candidate will develop and seek new Institutional buy side relationshipsCandidate will support senior members on Non-deal and deal roadshowsCandidate to work closely with senior members on book building and seeking demand for active capital markets transactions - registered direct offerings, secondary offerings, PIPEs and syndicate offerings
Requirements:1+ year(s) of experience in Equity Capital MarketsSeries 7 License
To learn more about A.G.P./Alliance Global Partners, please visit: https://www.allianceg.com/",,,New York City Metropolitan Area,11825661.0,2.0,,,Full-time,,1712857819000.0,,https://www.linkedin.com/jobs/view/1586552873/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715449819000.0,,,,1712857819000.0,,0,FULL_TIME,,,,,
1755471110,NeuroJust ,Front Desk Administrator,"NeuroJust and BioJust are growing and we’re looking for someone special to join our New Orleans team as a Front Desk Administrator.
Responsibilities/Skills:
1. Assist medical staff in daily clinic operations2. Greet current and prospective patients at the front desk3. Assisting patients with onboard process and intake forms4. Assisting patients with check-in & check-out process5. Scheduling patient appointments based on practitioner availability6. Accepting patients payments for services7. Answer clinic phone calls and route to appropriate staff7. Perform Inventory of medical supplies and over the counter medication8. Other clerical duties
To apply, send a resume to info@neurojust.com",,,"Metairie, LA",76256528.0,3.0,,,Full-time,,1713554558000.0,,https://www.linkedin.com/jobs/view/1755471110/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716146558000.0,,,,1713554558000.0,,0,FULL_TIME,,,,70001,22051
1826257634,The Medicare Coach,Social Security Specialist / Retirement Benefit Advisor (Remote),"Do you have a background in the Social Security realm?
Do you love helping people?
Are you organized and enjoy being on the phone?
Do you quickly connect with others and build trust in relationships?
If so, The Medicare Coach is ready to hire you for their rapidly expanding company.
The Medicare Coach uses their expertise to help people navigate the complex world of Retirement as it pertains to Social Security and Medicare decisions. We help celebrities, doctors, teaches, and everyone in between.Our goal is to help our clients do what’s best for them to protect their retirement savings while still having access to the best healthcare in the country.
You are the ideal candidate for this full-time position if you have a history in Social Security, passion for helping people, a positive attitude, and a hunger for learning. (You DO NOT need any knowledge about Medicare -- we will train you!!) You look forward to spending most of your time emailing or on the phone with clients, managing processes and keeping others on track.
Your mature voice is naturally confident, and you can easily build a trusting relationship with people. You’re naturally empathetic and comfortable talking about emotional situations (like a widowed spouse or a catastrophic illness), while also maintaining the appropriate amount of professional distance.
You thrive when you have a great deal of autonomy and know how to hold yourself accountable. You are detail-orientated, organize your time well, and naturally keep yourself on track. You also enjoy working with a team and helping each other problem-solve when a client’s situation is tricky to ensure you aren’t missing something.
Former teaching or health care experience is a plus but not required.
Offer Details
This is a full-time remote position. In-person training will be done in Colorado Springs or Denver. Company hours are 8 a.m. to 5 p.m. MT.
Responsibilities (tasks associated with the role)
Help clients understand Social Security and Medicare rules to protect their health care rights and retirement savings.Research and provide recommendations to help clients make the right Medicare decisions, including when to join Medicare and which plans are best for them.Answer client Social Security and Medicare questions via phone and email.Provide client confidence as they go through an overwhelming and life changing event.
Requirements (expected proficiencies to excel in this role)
This position is for a person who:Has 5+ years of adult work experience (post-college if you graduated)CoachableReady to learn basic Medicare and insurance principlesGenuine interest and ability to connect with seniorsHighly organized and detail-orientedCalm demeanor and can work under the pressure of tight deadlinesExceptional customer service skillsDesire to help clients with life-altering decisionsConfident communication and presentation skillsHigh level of integrityCompassionate in difficult conversationsDesire to work in a dynamic, fun, and fast-paced team environment
Additional RequirementsKnowledge of PowerPoint, Word, and ExcelAbility to type at least 50 WPMBasic math skillsBased in the United StatesReliable phone and internet connectionWilling to show up to work looking professional “on top” (professional Zoom dress required)
This position is NOT for someone who:Lives internationallyHas difficulty not emotionally taking work home with themWants a serious, “all business” work environmentNeeds to be micro-managedIs not a team player
Current TeamCEO & IntegratorConcierge (client onboarding) & administrative assistantMarketing AssistantCustomer Success CoordinatorSystems ManagerCoach team (currently 5)
About the Company
The Medicare Coach’s core focus is to educate, guide and advise people to help them easily make the right Medicare decisions to protect their healthcare and finances.
The Medicare Coach is the only advisory service of its kind, being completely unbiased in our guidance and providing simplified, expert level knowledge that brings complete peace of mind to our clients. The Medicare Coach has clients in all 50 states, the Virgin Islands and even 10 countries!
Learn more about the company
The cultural pillars of the company include:Strive for Excellence - We will strive for continuous improvement. We will produce the best products and deliver the best services that we are capable of providing.Pursue learning, growth, and change - We will challenge our knowledge, the process, the product, and our opinions. We will foster an environment of team spirit, never challenging the person, but challenging the problem or opportunity. We will look for new opportunities to learn and grow. We will speak up when we do not understand or do not agree with others. We strive to be known as thought leaders and innovators in Medicare.Community of inclusion - We create respectful relationships with both our clients and colleagues, while providing a trusted space for people of all genders, ethnicities, sexual preferences, and health conditions.Passion for helping - We enjoy helping people. We strive to make our clients feel heard so we can help them reach their goals. We go the extra step (within reason) to help solve a problem or answer a question for our clients and company.
Job Type: Full-timePay: $19.00 - $25.00 per hour
Benefits:401(k)401(k) matchingDental insuranceHealth insurancePaid time offVision insurance
Compensation package:Bonus opportunities
Weekly schedule:Monday to Friday
Work setting:Hybrid work",25.0,HOURLY,"Colorado, United States",35690006.0,60.0,,19.0,Full-time,7.0,1713213526000.0,1.0,https://www.linkedin.com/jobs/view/1826257634/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715805526000.0,,,,1713213526000.0,,0,FULL_TIME,USD,BASE_SALARY,45760.0,,
1880409118,Kona Medical Consulting,Board Certified Behavior Analyst,"JOB OVERVIEW:
The BCBA will provide support to individuals and their families by coordinating and providing services in Applied Behavior Analysis, function analyses and assessment, behavior acquisition and reduction procedures, and adaptive life skills.
A BCBA will also oversee the programming of associate behavior analysts and provide ongoing support as it relates to the implementation and documentation associated with Behavior Support Plans. 
RESPONSIBILITIES:Assist in the development, facilitation, and follow-up training in Applied Behavior Analysis, using both discrete trial training and natural environment training models of teaching. Facilitate and assist in the development and identification of resources and support information for clients and their familiesAssist in the development and implementation of assessment tools, to conduct functional assessments and analyses when appropriate, and to develop appropriate behavior strategies to teach appropriate behavior and reduce maladaptive behaviors.Provide ongoing support and training to direct support professionals, ABA implementers, and other individuals in support roles for families. Implementation of ABA principles and methodology and behavior reduction strategies. Create an ongoing data collection system to establish baseline and programmatic efficacy for all consumers, and to analyze data on a frequent and ongoing basis to guide programming. Develop behavior plans/treatment plans for all consumers with a focus on teaching and other antecedent strategies for reducing problematic behavior(s). Review and sign off on behavior plan/treatment plan training for all field staff and provide field supervision when necessary. Provide consultation services and to maintain ongoing communication with all constituents (other supports, parents, community, and community agencies). Maintain all data, paperwork, and communication between personal care staff and families, and to provide ongoing feedback to government-related agencies that contract with such families. QUALIFICATIONS:Master’s degree in Special Education or related human services field; Successful completion of internship and/or formal training in the analysis of behavior and instructional strategies training related to working with clients who have pervasive developmental disorders and related disorders, their parents, and other agencies working with clientAbility to demonstrate competence in behavior management skill, instructional skills, oral and written communication, organizational skills, and interpersonal relationsAbility to work with a variety of clients with age, functionality, and with minimal directionCertified as a BCBA for a minimum of 2 yearsA driver's license is an advantage
If interested, kindly respond to this job posting or send us an email for appropriate action of your application. We do not accept phone calls for any posted jobs, hence phone calls shall not be entertained.",,,"McDonough, GA",16154524.0,3.0,,,Full-time,,1713508943000.0,,https://www.linkedin.com/jobs/view/1880409118/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716100943000.0,,,,1713508943000.0,,0,FULL_TIME,,,,30252,
2011147642,BWE Home Theater,Lead Installer,"Position: Lead Installer with BWE Home Theater
Company Overview
Join our team at BWE Home Theater, a leading provider of home theater solutions committed to delivering exceptional audiovisual experiences to our clients. We specialize in designing, installing, and maintaining cutting-edge home entertainment systems, creating immersive environments that exceed expectations. We're seeking a talented Lead Installer to play a pivotal role in our mission to transform spaces into ultimate entertainment hubs.
Position Overview
We are currently seeking a skilled Lead Installer with a passion for technology and a keen eye for detail. The Lead Installer will be responsible for overseeing the installation process of home theater systems, ensuring quality workmanship, and providing top-notch customer service. This role requires strong technical expertise, leadership capabilities, and excellent communication skills to collaborate effectively with clients and team members.
Responsibilities
Lead and supervise installation teams to ensure projects are completed efficiently and to the highest standards.Perform site assessments and collaborate with clients to understand their requirements and preferences.Plan and organize installation schedules, resources, and materials to meet project deadlines.Install, configure, and calibrate audiovisual equipment, including speakers, projectors, screens, amplifiers, and control systems.Troubleshoot technical issues and provide solutions to optimize system performance.Conduct thorough quality checks to ensure installations meet company standards and client expectations.Provide comprehensive training to clients on system operation and functionality.Maintain accurate documentation of installation processes, equipment inventory, and project updates.Uphold safety protocols and compliance with industry regulations during all installations.
Qualifications
Minimum of 3 years of experience in audiovisual installation, preferably in a residential setting.Proven leadership skills with the ability to motivate and mentor installation teams.Strong technical proficiency in home theater equipment and systems integration.Excellent problem-solving abilities and attention to detail.Effective communication skills, both verbal and written, with the ability to interact professionally with clients and team members.Knowledge of electrical wiring, networking, and construction principles.Knowledge and experience with power tools, hand tools, ladders, etc.You will be expected to provide certain tools (examples: tool bag, hammer, basic hand tools, basic power tools, etc.) A comprehensive list of tools can be provided during the onboarding processAbility to work independently and adapt to changing project requirements.Valid driver's license and clean driving record.
Benefits
Competitive pay commensurate with experience.Benefits available, including health insurance and dental insurance (details will be discussed during the interview process)Opportunities for professional development and career advancement.Dynamic and collaborative work environment with a focus on innovation and creativity.Employee discounts on home theater products and services.
Join Our Team
If you are passionate about technology and delivering exceptional audiovisual experiences, we invite you to apply for the Lead Installer position at BWE Home Theater. Take the next step in your career and become part of our dedicated team committed to transforming homes into ultimate entertainment destinations. Apply now and embark on an exciting journey with us!",,,"Fresno, CA",3857972.0,6.0,,,Full-time,,1713397902000.0,,https://www.linkedin.com/jobs/view/2011147642/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715989902000.0,,,,1713397902000.0,,0,FULL_TIME,,,,93650,06019
2147609712,The Job Network,Med-RN ER,"Job Position: Registered Nurse $56.41 per hour

Location: Murrieta, CA 92564

Pay Rate: $56.41/hr.

Shift: AM & NOC

T&T is seeking an ER Registered Nurse to join our team! We have Per-Diem and Contract opportunities available with ASAP Starts, being offered at some of the top-rated Acute Care facilities in the Inland Empire.

Responsibilities:

Assessment, diagnosis, and treatment of assigned patients.

Administer nursing care to ill, injured, or disabled patients.

Diagnose and establish patient treatment plans Monitor and report changes in patient symptoms or behavior.

Communicate with collaborating physicians or specialists regarding patient care Educate patients about health maintenance and disease prevention.

Facilitate referrals to other healthcare professionals and medical facilities.

Maintain accurate patient medical records.

Provide advice and emotional support to patients and their family members.

Qualifications:

Previous Experience In Nursing Or Other Medical Fields

Familiarity with medical software and equipment

Ability to build rapport with patients.

Strong problem-solving and critical thinking skills

Ability to thrive in a fast-paced environment.

#T&T PandoLogic. Keywords: Registered Nurse (RN), Location: Murrieta, CA - 92564",,HOURLY,"Murrieta, CA",167757.0,1.0,56.41,,Full-time,,1712903542000.0,,https://www.linkedin.com/jobs/view/2147609712/?trk=jobs_biz_prem_srch,https://arrowstaffingservices.thejobnetwork.com/Job/592623000?etd=MUVP6CXQ22IN4YSCSJLPKH5DDPDQWGOY5RJXHUSXSX3DU6HNVHIJLNB7QRQEZA27FRTD7ZWAHWNWLJUNRBLQDOHZAAIBC5EDJ4US3QMCPKJF6S4ZWYYUMWPGESHPHI64I7Y4GX42NZBJU%3d%3d%3d,OffsiteApply,1715496384000.0,,,,1712904384000.0,arrowstaffingservices.thejobnetwork.com,0,FULL_TIME,USD,BASE_SALARY,117332.79999999999,92562,
2147609754,The Job Network,Workflow Coordinator Hospitality - Mon - Fri 8am-5pm,"Williams Lea is hiring for a Workflow Coordinator Hospitality for our San Antonio office to work Monday to Friday 8:00 am to 5:00 pm with some evenings for events!Pay: $18.00/hourBenefits:Various health insurance options & wellness plans (Medical, Dental, Vision, Prescription Drug)401k Retirement Savings Plan Including Employer MatchPaid Time Off (PTO)Life InsurancePaid Parental LeaveShort-term & Long-term DisabilityHealthcare & Dependent Care Flexible Spending AccountsDomestic Partner CoverageCommuter BenefitsLegal AssistanceEmployee Assistance Program (EAP)Additional Employee Perks and DiscountsJob duties(* denotes an ""essential function"")

* Check conference room and meeting scheduler throughout shift and make note of any changes to ensure meetings are set-up accurately.*Set up conference rooms according to client's request, including audio/visual equipment, food, beverages, utensils, ice, etc.* Clean up conference rooms after use and return property to vendors if necessary.* Prepare coffee and other beverages in assigned kitchens each morning.* Clean up coffee makers in each kitchen in the evening.Communicate with supervisor or client on meeting request concerns or deadline issues.Maintain inventory of catering supplies and order supplies as needed.*Place orders for food and beverages for use during meetingsAssist in training new hires.* Prioritize work flow.Assist in process improvement ideas.Answer telephone in hospitality center.Adhere to Williams Lea Tag policies in addition to client site policies.Use equipment and supplies in a cost efficient manner.Must be able to lift up to 50 lbs. on a regular basis.Provide back-up support to Reception and/or Office Services as needed.Job qualificationsHigh school diploma or equivalent.Minimum (1) year professional experience preferably in hospitality, restaurant or housekeeping industry.Able to make independent decisions that conform to business needs and policy.Strong interpersonal communication skills required.Excellent organizational skills required.Must be able to meet deadlines and complete all projects in a timely manner.Strong attention to detail is required.Must work well in a team environment.Professional attire and demeanor required.Catering Experience PreferredGood written communication skills.Good problem solving skills, with the ability and understanding of when to escalate a problem to a supervisory level.Ability to work in a fast paced, high energy environment.Ability to work on multiple projects simultaneously.Ability to operate basic audio/visual equipment.Professional telephone demeanor.Ability to anticipate client's needs for meetings and events.Must be self-motivated with positive can do attitude.Proven customer service skills are required in order to create, maintain and enhance customer relationships.Who we are: In a rapidly changing world, the ability to innovate and break new ground drives progress. Williams Lea has harnessed this ability for more than 200 years.Our 5,200+ talented employees worldwide are experts in delivering efficient business processes in complex and highly regulated environments.We're always progressing. Connecting technology with expertise and strong processes to transform support services. As we enter our third century, we continue helping businesses thrive in a future driven by digitization and virtualization.It is the policy of Williams Lea to ensure equal employment opportunity without discrimination or harassment on the basis of race, color, creed, religion, national origin, alienage or citizenship status, age, sex, sexual orientation, gender identity of expression, marital or domestic/civil partnership status, disability, veteran status, genetic information, or any other basis protected by law.Williams Lea is a drug-free workplace and performs pre-employment substance abuse testing.#piqPandoLogic. Keywords: Meeting and Convention Supervisor, Location: SAN ANTONIO, TX - 78212",,,"San Antonio, TX",167757.0,2.0,,,Full-time,,1712903552000.0,,https://www.linkedin.com/jobs/view/2147609754/?trk=jobs_biz_prem_srch,https://williamsleagroupltd.thejobnetwork.com/Job/592658931?etd=MUVP6CXQ22IN4UZSXPGZMJXQW7RXV5E63V7NNV2GPNPKQUL4IPBO5AXPUNK5WZX5GGQAIF4N22SGHLULRALSBFZPIPGW33YEB37U7IUI2KP5JQDA7GQ5T75FCOXHFS6INWDLUCIDIUB5K%3d%3d%3d,OffsiteApply,1715496384000.0,,,,1712904384000.0,williamsleagroupltd.thejobnetwork.com,0,FULL_TIME,,,,78201,48029
